Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic
189;Portugal;729;1;Basic;Differentiation;Derivatives
165;Portugal;730;0;Basic;Differentiation;Derivatives
349;Portugal;730;0;Basic;Differentiation;Derivatives
177;Italy;730;0;Basic;Differentiation;Derivatives
1565;Portugal;732;0;Advanced;Integration;Integration Techniques
1561;Portugal;732;0;Advanced;Integration;Integration Techniques
411;Portugal;733;0;Basic;Integration;Integration Techniques
349;Portugal;734;0;Basic;Differentiation;Derivatives
751;Lithuania;734;0;Basic;Differentiation;Derivatives
178;Italy;734;0;Basic;Differentiation;Derivatives
349;Portugal;735;0;Basic;Differentiation;Derivatives
189;Portugal;735;0;Basic;Differentiation;Derivatives
177;Italy;735;0;Basic;Differentiation;Derivatives
1022;Lithuania;736;0;Basic;Optimization;Linear Optimization
1022;Lithuania;738;0;Basic;Optimization;Linear Optimization
1525;Portugal;740;0;Advanced;Optimization;Linear Optimization
1022;Lithuania;743;0;Basic;Optimization;Linear Optimization
1525;Portugal;743;0;Basic;Optimization;Linear Optimization
1525;Portugal;744;0;Basic;Optimization;Linear Optimization
1525;Portugal;746;0;Advanced;Optimization;Linear Optimization
1525;Portugal;747;0;Advanced;Optimization;Linear Optimization
1525;Portugal;749;0;Advanced;Optimization;Linear Optimization
1525;Portugal;750;0;Advanced;Optimization;Linear Optimization
1525;Portugal;751;0;Advanced;Optimization;Linear Optimization
349;Portugal;752;1;Basic;Differentiation;Derivatives
349;Portugal;753;0;Basic;Differentiation;Derivatives
1564;Portugal;753;0;Basic;Differentiation;Derivatives
178;Italy;753;0;Basic;Differentiation;Derivatives
1525;Portugal;760;0;Basic;Probability ;Probability 
1525;Portugal;761;0;Basic;Probability ;Probability 
1525;Portugal;763;0;Advanced;Probability ;Probability 
26;Portugal;765;1;Basic;Probability ;Probability 
1525;Portugal;766;0;Basic;Probability ;Probability 
1525;Portugal;767;0;Basic;Probability ;Probability 
1525;Portugal;769;0;Advanced;Probability ;Probability 
1525;Portugal;770;0;Advanced;Probability ;Probability 
1525;Portugal;774;0;Advanced;Probability ;Probability 
1525;Portugal;775;0;Advanced;Probability ;Probability 
956;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
972;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
1194;Portugal;776;1;Basic;Linear Algebra;Linear Transformations
1157;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
1146;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
1334;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
1109;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
1173;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
1140;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
966;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
1077;Portugal;776;0;Basic;Linear Algebra;Linear Transformations
899;Lithuania;776;0;Basic;Linear Algebra;Linear Transformations
1324;Italy;776;1;Basic;Linear Algebra;Linear Transformations
840;Italy;776;1;Basic;Linear Algebra;Linear Transformations
972;Portugal;777;0;Advanced;Linear Algebra;Linear Transformations
1146;Portugal;777;0;Advanced;Linear Algebra;Linear Transformations
1126;Portugal;777;1;Advanced;Linear Algebra;Linear Transformations
1411;Portugal;777;1;Advanced;Linear Algebra;Linear Transformations
1308;Italy;777;1;Advanced;Linear Algebra;Linear Transformations
1291;Italy;777;0;Advanced;Linear Algebra;Linear Transformations
840;Italy;777;1;Advanced;Linear Algebra;Linear Transformations
972;Portugal;778;0;Advanced;Linear Algebra;Linear Transformations
1338;Portugal;778;1;Advanced;Linear Algebra;Linear Transformations
1150;Portugal;778;0;Advanced;Linear Algebra;Linear Transformations
1146;Portugal;778;0;Advanced;Linear Algebra;Linear Transformations
1411;Portugal;778;1;Advanced;Linear Algebra;Linear Transformations
955;Lithuania;778;0;Advanced;Linear Algebra;Linear Transformations
1308;Italy;778;1;Advanced;Linear Algebra;Linear Transformations
1291;Italy;778;0;Advanced;Linear Algebra;Linear Transformations
72;Portugal;778;0;Advanced;Linear Algebra;Linear Transformations
840;Italy;778;1;Advanced;Linear Algebra;Linear Transformations
1091;Lithuania;779;0;Advanced;Linear Algebra;Linear Transformations
972;Portugal;779;0;Advanced;Linear Algebra;Linear Transformations
986;Portugal;779;1;Advanced;Linear Algebra;Linear Transformations
1353;Portugal;779;1;Advanced;Linear Algebra;Linear Transformations
1334;Portugal;779;0;Advanced;Linear Algebra;Linear Transformations
1427;Portugal;779;0;Advanced;Linear Algebra;Linear Transformations
1411;Portugal;779;1;Advanced;Linear Algebra;Linear Transformations
72;Portugal;779;0;Advanced;Linear Algebra;Linear Transformations
840;Italy;779;1;Advanced;Linear Algebra;Linear Transformations
1143;Portugal;780;1;Basic;Linear Algebra;Linear Transformations
972;Portugal;780;0;Basic;Linear Algebra;Linear Transformations
1194;Portugal;780;0;Basic;Linear Algebra;Linear Transformations
1182;Portugal;780;0;Basic;Linear Algebra;Linear Transformations
1253;Portugal;780;0;Basic;Linear Algebra;Linear Transformations
1109;Portugal;780;0;Basic;Linear Algebra;Linear Transformations
966;Portugal;780;0;Basic;Linear Algebra;Linear Transformations
1173;Portugal;780;0;Basic;Linear Algebra;Linear Transformations
955;Lithuania;780;1;Basic;Linear Algebra;Linear Transformations
958;Lithuania;780;0;Basic;Linear Algebra;Linear Transformations
840;Italy;780;1;Basic;Linear Algebra;Linear Transformations
972;Portugal;781;0;Advanced;Linear Algebra;Linear Transformations
1126;Portugal;781;1;Advanced;Linear Algebra;Linear Transformations
1420;Portugal;781;1;Advanced;Linear Algebra;Linear Transformations
1411;Portugal;781;1;Advanced;Linear Algebra;Linear Transformations
1427;Portugal;781;0;Advanced;Linear Algebra;Linear Transformations
1353;Portugal;781;1;Advanced;Linear Algebra;Linear Transformations
1334;Portugal;781;0;Advanced;Linear Algebra;Linear Transformations
1428;Portugal;781;0;Advanced;Linear Algebra;Linear Transformations
1308;Italy;781;1;Advanced;Linear Algebra;Linear Transformations
1291;Italy;781;0;Advanced;Linear Algebra;Linear Transformations
840;Italy;781;1;Advanced;Linear Algebra;Linear Transformations
1339;Portugal;782;1;Advanced;Linear Algebra;Linear Transformations
972;Portugal;782;0;Advanced;Linear Algebra;Linear Transformations
1338;Portugal;782;0;Advanced;Linear Algebra;Linear Transformations
1150;Portugal;782;0;Advanced;Linear Algebra;Linear Transformations
1277;Portugal;782;1;Advanced;Linear Algebra;Linear Transformations
1126;Portugal;782;1;Advanced;Linear Algebra;Linear Transformations
1334;Portugal;782;0;Advanced;Linear Algebra;Linear Transformations
1428;Portugal;782;1;Advanced;Linear Algebra;Linear Transformations
955;Lithuania;782;0;Advanced;Linear Algebra;Linear Transformations
1308;Italy;782;1;Advanced;Linear Algebra;Linear Transformations
72;Portugal;782;0;Advanced;Linear Algebra;Linear Transformations
840;Italy;782;0;Advanced;Linear Algebra;Linear Transformations
1339;Portugal;783;1;Advanced;Linear Algebra;Linear Transformations
972;Portugal;783;0;Advanced;Linear Algebra;Linear Transformations
1338;Portugal;783;0;Advanced;Linear Algebra;Linear Transformations
986;Portugal;783;1;Advanced;Linear Algebra;Linear Transformations
1420;Portugal;783;1;Advanced;Linear Algebra;Linear Transformations
1411;Portugal;783;1;Advanced;Linear Algebra;Linear Transformations
1308;Italy;783;1;Advanced;Linear Algebra;Linear Transformations
1286;Italy;783;1;Advanced;Linear Algebra;Linear Transformations
72;Portugal;783;0;Advanced;Linear Algebra;Linear Transformations
840;Italy;783;0;Advanced;Linear Algebra;Linear Transformations
956;Portugal;784;0;Basic;Linear Algebra;Linear Transformations
972;Portugal;784;0;Basic;Linear Algebra;Linear Transformations
1158;Portugal;784;1;Basic;Linear Algebra;Linear Transformations
1219;Portugal;784;0;Basic;Linear Algebra;Linear Transformations
1146;Portugal;784;0;Basic;Linear Algebra;Linear Transformations
1277;Portugal;784;1;Basic;Linear Algebra;Linear Transformations
1173;Portugal;784;1;Basic;Linear Algebra;Linear Transformations
1281;Portugal;784;0;Basic;Linear Algebra;Linear Transformations
966;Portugal;784;0;Basic;Linear Algebra;Linear Transformations
840;Italy;784;1;Basic;Linear Algebra;Linear Transformations
972;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
1194;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
1158;Portugal;785;1;Basic;Linear Algebra;Linear Transformations
1157;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
1219;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
1109;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
1173;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
1140;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
1146;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
966;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
1130;Portugal;785;0;Basic;Linear Algebra;Linear Transformations
899;Lithuania;785;0;Basic;Linear Algebra;Linear Transformations
955;Lithuania;785;0;Basic;Linear Algebra;Linear Transformations
840;Italy;785;1;Basic;Linear Algebra;Linear Transformations
510;Portugal;786;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
511;Portugal;786;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
142;Portugal;786;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
510;Portugal;787;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1486;Portugal;787;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1274;Portugal;787;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
177;Italy;787;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1486;Portugal;788;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
405;Portugal;788;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
142;Portugal;788;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
510;Portugal;789;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1274;Portugal;789;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
511;Portugal;789;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1274;Portugal;793;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1274;Portugal;794;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
511;Portugal;794;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
510;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1486;Portugal;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1274;Portugal;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
405;Portugal;795;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
177;Italy;795;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1486;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
1274;Portugal;796;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
202;Lithuania;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
197;Portugal;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
189;Portugal;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
511;Portugal;798;0;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
177;Italy;798;1;Basic;Fundamental Mathematics;Algebraic expressions, Equations, and Inequalities
165;Portugal;828;0;Basic;Differential Equations;Differential Equations
26;Portugal;828;1;Basic;Differential Equations;Differential Equations
26;Portugal;831;1;Basic;Differential Equations;Differential Equations
1561;Portugal;833;0;Advanced;Differential Equations;Differential Equations
26;Portugal;834;1;Basic;Differential Equations;Differential Equations
552;Portugal;835;0;Basic;Differential Equations;Differential Equations
26;Portugal;835;1;Basic;Differential Equations;Differential Equations
552;Portugal;837;1;Basic;Differential Equations;Differential Equations
26;Portugal;837;1;Basic;Differential Equations;Differential Equations
411;Portugal;849;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors
510;Portugal;850;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors
411;Portugal;851;0;Basic;Linear Algebra;Eigenvalues and Eigenvectors
411;Portugal;852;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors
510;Portugal;853;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors
411;Portugal;853;1;Basic;Linear Algebra;Eigenvalues and Eigenvectors
411;Portugal;856;1;Advanced;Linear Algebra;Eigenvalues and Eigenvectors
1525;Portugal;859;0;Basic;Optimization;Nonlinear Optimization
1525;Portugal;860;0;Basic;Optimization;Nonlinear Optimization
1022;Lithuania;861;0;Basic;Optimization;Nonlinear Optimization
1525;Portugal;861;0;Basic;Optimization;Nonlinear Optimization
552;Portugal;868;1;Basic;Differential Equations;Differential Equations
552;Portugal;869;0;Basic;Differential Equations;Differential Equations
26;Portugal;869;0;Basic;Differential Equations;Differential Equations
552;Portugal;870;0;Basic;Differential Equations;Differential Equations
1043;Lithuania;873;0;Basic;Differentiation;Partial Differentiation
1075;Portugal;873;0;Basic;Differentiation;Partial Differentiation
1024;Lithuania;874;0;Basic;Differentiation;Partial Differentiation
1049;Lithuania;874;0;Basic;Differentiation;Partial Differentiation
1034;Lithuania;875;0;Basic;Differentiation;Partial Differentiation
1028;Lithuania;875;0;Basic;Differentiation;Partial Differentiation
1032;Lithuania;875;0;Basic;Differentiation;Partial Differentiation
1049;Lithuania;875;0;Basic;Differentiation;Partial Differentiation
165;Portugal;875;0;Basic;Differentiation;Partial Differentiation
1039;Lithuania;876;0;Basic;Differentiation;Partial Differentiation
1056;Lithuania;876;0;Basic;Differentiation;Partial Differentiation
1049;Lithuania;876;0;Basic;Differentiation;Partial Differentiation
918;Portugal;876;0;Basic;Differentiation;Partial Differentiation
1056;Lithuania;877;0;Basic;Differentiation;Partial Differentiation
1024;Lithuania;877;0;Basic;Differentiation;Partial Differentiation
1032;Lithuania;877;1;Basic;Differentiation;Partial Differentiation
1050;Lithuania;878;0;Basic;Differentiation;Partial Differentiation
1026;Lithuania;878;0;Basic;Differentiation;Partial Differentiation
1034;Lithuania;878;0;Basic;Differentiation;Partial Differentiation
165;Portugal;878;0;Basic;Differentiation;Partial Differentiation
1075;Portugal;878;0;Basic;Differentiation;Partial Differentiation
26;Portugal;878;1;Basic;Differentiation;Partial Differentiation
1039;Lithuania;879;0;Basic;Differentiation;Partial Differentiation
1043;Lithuania;879;0;Basic;Differentiation;Partial Differentiation
1049;Lithuania;879;0;Basic;Differentiation;Partial Differentiation
1029;Lithuania;883;0;Basic;Differentiation;Partial Differentiation
1056;Lithuania;883;0;Basic;Differentiation;Partial Differentiation
1034;Lithuania;883;0;Basic;Differentiation;Partial Differentiation
1039;Lithuania;885;0;Basic;Differentiation;Partial Differentiation
1056;Lithuania;885;1;Basic;Differentiation;Partial Differentiation
1032;Lithuania;885;0;Basic;Differentiation;Partial Differentiation
1047;Lithuania;885;0;Basic;Differentiation;Partial Differentiation
1075;Portugal;885;0;Basic;Differentiation;Partial Differentiation
751;Lithuania;885;0;Basic;Differentiation;Partial Differentiation
26;Portugal;888;0;Basic;Differential Equations;Differential Equations
26;Portugal;890;1;Basic;Differential Equations;Differential Equations
552;Portugal;891;0;Basic;Differential Equations;Differential Equations
552;Portugal;892;1;Basic;Differential Equations;Differential Equations
26;Portugal;892;0;Basic;Differential Equations;Differential Equations
26;Portugal;903;1;Basic;Differential Equations;Differential Equations
552;Portugal;904;0;Basic;Differential Equations;Differential Equations
1565;Portugal;905;1;Advanced;Differential Equations;Differential Equations
26;Portugal;906;0;Basic;Differential Equations;Differential Equations
1050;Lithuania;908;0;Basic;Differentiation;Partial Differentiation
1039;Lithuania;908;0;Basic;Differentiation;Partial Differentiation
1047;Lithuania;908;0;Basic;Differentiation;Partial Differentiation
1045;Lithuania;908;0;Basic;Differentiation;Partial Differentiation
1049;Lithuania;908;0;Basic;Differentiation;Partial Differentiation
1075;Portugal;908;1;Basic;Differentiation;Partial Differentiation
918;Portugal;908;0;Basic;Differentiation;Partial Differentiation
1034;Lithuania;912;0;Basic;Differentiation;Partial Differentiation
1028;Lithuania;912;0;Basic;Differentiation;Partial Differentiation
1045;Lithuania;912;0;Basic;Differentiation;Partial Differentiation
1043;Lithuania;912;0;Basic;Differentiation;Partial Differentiation
511;Portugal;917;1;Basic;Linear Algebra;Linear Systems
750;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
1564;Portugal;918;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
750;Portugal;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics
1564;Portugal;919;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
181;Italy;919;1;Basic;Real Functions of a single variable;Domain, Image and Graphics
750;Portugal;920;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
1564;Portugal;920;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
181;Italy;920;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
750;Portugal;921;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
1564;Portugal;921;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
750;Portugal;922;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
1564;Portugal;922;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
1564;Portugal;923;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
750;Portugal;925;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
1564;Portugal;925;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
181;Italy;925;0;Basic;Real Functions of a single variable;Domain, Image and Graphics
552;Portugal;927;0;Advanced;Real Functions of a single variable;Domain, Image and Graphics
552;Portugal;928;0;Advanced;Real Functions of a single variable;Domain, Image and Graphics
1247;Portugal;948;0;Basic;Linear Algebra;Linear Systems
26;Portugal;948;1;Basic;Linear Algebra;Linear Systems
510;Portugal;949;0;Basic;Linear Algebra;Linear Systems
511;Portugal;949;1;Basic;Linear Algebra;Linear Systems
511;Portugal;950;1;Basic;Linear Algebra;Linear Systems
576;Ireland;951;1;Basic;Linear Algebra;Linear Systems
90;Lithuania;951;0;Basic;Linear Algebra;Linear Systems
26;Portugal;951;1;Basic;Linear Algebra;Linear Systems
510;Portugal;952;0;Basic;Linear Algebra;Linear Systems
26;Portugal;952;1;Basic;Linear Algebra;Linear Systems
511;Portugal;952;1;Basic;Linear Algebra;Linear Systems
1022;Lithuania;958;0;Basic;Optimization;Linear Optimization
1022;Lithuania;959;0;Basic;Optimization;Linear Optimization
1022;Lithuania;965;0;Basic;Optimization;Linear Optimization
1565;Portugal;981;0;Basic;Real Functions of a single variable;Limits and Continuity
1564;Portugal;981;0;Basic;Real Functions of a single variable;Limits and Continuity
181;Italy;981;0;Basic;Real Functions of a single variable;Limits and Continuity
1564;Portugal;982;1;Basic;Real Functions of a single variable;Limits and Continuity
552;Portugal;983;0;Advanced;Real Functions of a single variable;Limits and Continuity
1039;Lithuania;998;0;Basic;Differentiation;Partial Differentiation
1029;Lithuania;998;0;Basic;Differentiation;Partial Differentiation
1037;Lithuania;998;0;Basic;Differentiation;Partial Differentiation
1028;Lithuania;998;0;Basic;Differentiation;Partial Differentiation
1049;Lithuania;998;0;Basic;Differentiation;Partial Differentiation
1056;Lithuania;999;0;Basic;Differentiation;Partial Differentiation
1024;Lithuania;999;0;Basic;Differentiation;Partial Differentiation
1028;Lithuania;999;0;Basic;Differentiation;Partial Differentiation
1047;Lithuania;999;0;Basic;Differentiation;Partial Differentiation
1043;Lithuania;999;0;Basic;Differentiation;Partial Differentiation
918;Portugal;999;1;Basic;Differentiation;Partial Differentiation
751;Lithuania;999;0;Basic;Differentiation;Partial Differentiation
1032;Lithuania;1000;0;Basic;Differentiation;Partial Differentiation
1045;Lithuania;1000;0;Basic;Differentiation;Partial Differentiation
918;Portugal;1000;0;Basic;Differentiation;Partial Differentiation
1029;Lithuania;1001;0;Basic;Differentiation;Partial Differentiation
1037;Lithuania;1001;0;Basic;Differentiation;Partial Differentiation
1047;Lithuania;1001;0;Basic;Differentiation;Partial Differentiation
1049;Lithuania;1002;0;Basic;Differentiation;Partial Differentiation
1075;Portugal;1002;1;Basic;Differentiation;Partial Differentiation
918;Portugal;1002;0;Basic;Differentiation;Partial Differentiation
1022;Lithuania;1004;0;Basic;Optimization;Nonlinear Optimization
1022;Lithuania;1005;0;Basic;Optimization;Nonlinear Optimization
1525;Portugal;1010;0;Basic;Optimization;Nonlinear Optimization
1543;Portugal;1086;0;Basic;Numerical Methods;Numerical Methods
1538;Portugal;1086;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1086;1;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1087;0;Basic;Numerical Methods;Numerical Methods
1538;Portugal;1087;1;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1088;0;Basic;Numerical Methods;Numerical Methods
1538;Portugal;1088;0;Basic;Numerical Methods;Numerical Methods
974;Portugal;1088;1;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1089;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1089;1;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1090;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1090;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1091;0;Basic;Numerical Methods;Numerical Methods
1538;Portugal;1091;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1092;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1092;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1093;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1093;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1094;0;Basic;Numerical Methods;Numerical Methods
1538;Portugal;1094;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1094;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1095;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1096;0;Basic;Numerical Methods;Numerical Methods
1538;Portugal;1097;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1098;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1098;0;Basic;Numerical Methods;Numerical Methods
974;Portugal;1099;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1099;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1100;1;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1101;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1101;1;Basic;Numerical Methods;Numerical Methods
1538;Portugal;1102;0;Basic;Numerical Methods;Numerical Methods
974;Portugal;1102;1;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1103;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1104;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1104;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1105;1;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1106;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1107;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1108;1;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1109;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1110;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1111;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1113;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1113;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1115;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1115;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1116;0;Basic;Numerical Methods;Numerical Methods
1538;Portugal;1116;0;Basic;Numerical Methods;Numerical Methods
1538;Portugal;1117;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1118;0;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1119;0;Basic;Numerical Methods;Numerical Methods
955;Lithuania;1119;1;Basic;Numerical Methods;Numerical Methods
1543;Portugal;1120;0;Basic;Numerical Methods;Numerical Methods
26;Portugal;1128;1;Basic;Set Theory;Set Theory
26;Portugal;1144;1;Basic;Set Theory;Set Theory
26;Portugal;1146;1;Basic;Set Theory;Set Theory
26;Portugal;1149;0;Basic;Set Theory;Set Theory
26;Portugal;1151;0;Basic;Set Theory;Set Theory
26;Portugal;1157;1;Basic;Set Theory;Set Theory
26;Portugal;1162;1;Basic;Set Theory;Set Theory
955;Lithuania;1216;1;Basic;Numerical Methods;Numerical Methods
974;Portugal;1251;1;Basic;Numerical Methods;Numerical Methods
